"code","task","cue","response","target","TSR_score","strict","lenient","condition","strict_numeric","lenient_numeric","closeness","degree","age","Gender","Ethnicity","education","languages","Language","first.language","Disorders","Device","Distraction","Honesty"
40189,1,"laser","prolong","prolong",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"liberty","idk","vitamin",20,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"liberty","idk","vitamin",20,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"madness","idk","mature",0,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"madness","idk","mature",0,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"modesty","knob","knob",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"modesty","knob","knob",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"depend","idk","natives",20,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"depend","idk","natives",20,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"mutant","striped","striped",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"mutant","striped","striped",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"donation","idk","hunter",0,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"donation","idk","hunter",0,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"editing","idk","spacious",18,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"editing","idk","spacious",18,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"gallery","donation","donation",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"gallery","donation","donation",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"pageant","nurse","nurse",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"pageant","nurse","nurse",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"pigeon","compute","compute",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"pigeon","compute","compute",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"poised","idk","flyer",0,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"poised","idk","flyer",0,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"proposal","idk","venom",0,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"proposal","idk","venom",0,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"publicity","hairdo","hairdo",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"publicity","hairdo","hairdo",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"publish","idk","nuisance",18,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"publish","idk","nuisance",18,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"sacred","crack","crack",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"sacred","crack","crack",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"sewer","wizard","wizard",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"sewer","wizard","wizard",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"mole","wizard","writer",50,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"mole","wizard","writer",50,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"vessel","upon","upon",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"vessel","upon","upon",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"olive","tree","fatal",22,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"olive","tree","fatal",22,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"orange","flower","flower",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"orange","flower","flower",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"orphan","frontier","frontier",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"orphan","frontier","frontier",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"bloom","idk","habitat",20,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"bloom","idk","habitat",20,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"banner","idk","wasp",0,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"banner","idk","wasp",0,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"adjust","idk","frozen",0,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"adjust","idk","frozen",0,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"anguish","flower","banking",0,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"anguish","flower","banking",0,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"apple","tree","fruit",22,"wrong","wrong","trial",0,0,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"apple","tree","fruit",22,"wrong","wrong","trial",0,0,"high","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"surgical","regard","regard",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"surgical","regard","regard",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"boost","divine","divine",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
40189,1,"boost","divine","divine",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",3,"Chinese, Malay","yes","no","computer","not significant","no"
